STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72295023174,1/27/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",61,24,49.2,24,1017.8,24,14.1,24,11.9,24,4,24,8.9,999.9,79.7, ,53.8, ,0,D,999.9,0
72295023174,1/28/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",58.6,24,53.7,24,1016.8,24,13.1,24,9.9,24,6.7,24,11.1,999.9,68.5, ,52.7, ,0,D,999.9,0
72295023174,1/29/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.5,24,48.1,24,1017.9,24,14.1,24,15,24,6.2,24,11.1,999.9,62.1, ,49.5, ,0,D,999.9,0
72295023174,1/30/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55,24,48.8,24,1016.7,24,13,24,13.6,24,5.1,24,10.1,999.9,62.2, ,49.5, ,0,D,999.9,0
72295023174,1/31/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.7,24,43.2,24,1015.9,24,12.2,24,17.2,24,8.2,24,12,19,64,*,45.3, ,0,D,999.9,0
72295023174,2/1/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.9,24,46.4,24,1018,24,14.3,24,10.5,24,5.5,24,8.9,999.9,66.2, ,45.3, ,0,D,999.9,0
72295023174,2/2/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.8,24,49.4,24,1014.8,24,11.1,24,6.1,24,4.4,24,11.1,999.9,66.9,*,46, ,0,C,999.9,100000
72295023174,2/3/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.8,24,50.4,24,1013.2,24,9.5,24,11,24,6.6,24,12,999.9,68.2, ,46, ,0,D,999.9,100000
72295023174,2/4/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.4,24,51.5,24,1016.7,24,13,24,9.9,24,5.2,24,12,999.9,64.2, ,49.6, ,0,D,999.9,100000
72295023174,2/5/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",58.2,24,43.3,24,1019.9,24,16.2,24,16.1,24,4.5,24,10.1,999.9,73.9,*,45.3, ,0,D,999.9,0
72295023174,2/6/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",64.8,24,26.1,24,1020.3,24,16.6,24,19.7,24,6.6,24,15,29.9,82.9,*,45.3, ,0,D,999.9,0
72295023174,2/7/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",71.9,24,25.3,24,1019.2,24,15.5,24,28.6,24,8.7,24,13,18.1,83.7, ,47.1, ,0,D,999.9,0
72295023174,2/8/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",68.3,24,25.4,24,1016,24,12.3,24,35.2,24,5.4,24,8.9,999.9,82.9, ,59.9, ,0,D,999.9,0
72295023174,2/9/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",62.1,24,47.6,24,1014.7,24,11,24,20.4,24,7.2,24,15.9,20,76.3, ,55.9, ,0.01,G,999.9,10000
72295023174,2/10/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",60.1,24,56.6,24,1015.6,24,11.9,24,9,24,6,24,13,999.9,66.9,*,55.9, ,0.06,G,999.9,110000
72295023174,2/11/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",60.5,24,57.7,24,1018.4,24,14.7,24,9.2,24,6.8,24,13,999.9,67.6, ,57.2, ,0.01,G,999.9,110000
72295023174,2/12/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",59,24,54.8,24,1021.3,24,17.6,24,10.2,24,7,24,13,999.9,64.8, ,56.3, ,0,G,999.9,0
72295023174,2/13/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.7,24,55,24,1021.5,24,17.8,24,9.8,24,6.3,24,13,20,63.7, ,54.9, ,0.02,G,999.9,110000
72295023174,2/14/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",59.7,24,48.3,24,1018.4,24,14.7,24,13.4,24,7,24,12,999.9,66,*,54, ,0.3,G,999.9,110000
72295023174,2/15/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.1,24,50.9,24,1016.3,24,12.6,24,13.5,24,5.4,24,12,19,66, ,53.8, ,0.02,G,999.9,10000
72295023174,2/16/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",59,24,37,24,1015.9,24,12.2,24,33.8,24,13.5,24,20,28.9,70,*,54, ,0,D,999.9,0
72295023174,2/17/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.4,24,37.4,24,1018,24,14.3,24,21.6,24,7.6,24,21,26,69.8, ,46, ,0,D,999.9,0
72295023174,2/18/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",59.7,24,35.1,24,1015.3,24,11.6,24,23.4,24,9.1,24,24.1,31.1,69.1,*,46, ,0,D,999.9,0
72295023174,2/19/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",61.8,24,20.5,24,1015.2,24,11.5,24,29.6,24,11.5,24,17.1,26,72,*,47.1, ,0,D,999.9,0
72295023174,2/20/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",59.2,24,22.1,24,1017,24,13.3,24,34,24,11.1,24,22,28,72.7, ,52.2, ,0,D,999.9,0
72295023174,2/21/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.2,24,28.1,24,1018.4,24,14.6,24,28.9,24,6.9,24,14,18.1,66.7, ,44.1, ,0,D,999.9,0
72295023174,2/22/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",53.6,24,41,24,1014.6,24,11,24,20.7,24,8,24,14,18.1,65.8, ,44.1, ,0,D,999.9,10000
72295023174,2/23/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",51.6,24,41,24,1007.2,24,3.5,24,14.9,24,10.7,24,30.1,40,60.3, ,43.5, ,0,D,999.9,10000
72295023174,2/24/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",48.8,24,37.8,24,1002.9,24,999.2,24,17.1,24,11.7,24,30.1,38.1,58.3, ,40.6, ,0.01,G,999.9,10000
72295023174,2/25/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",47.1,24,37.6,24,1006,24,2.3,24,15.2,24,6.4,24,12,999.9,57.4, ,40.1, ,0.22,G,999.9,10010
72295023174,2/26/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",50.1,24,32,24,1010.1,24,6.5,24,17.8,24,4,24,11.1,22.9,64,*,38.8, ,0.2,G,999.9,0
72295023174,2/27/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55,24,32.8,24,1017.2,24,13.5,24,20.2,24,6.1,24,15,999.9,66.4, ,39, ,0,G,999.9,0
72295023174,2/28/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",54.7,24,42.9,24,1020.5,24,16.8,24,13.5,24,3.9,24,8,999.9,68, ,43.9, ,0,D,999.9,0
72295023174,3/1/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.1,24,46.3,24,1017.3,24,13.6,24,9.2,24,3.7,24,10.1,999.9,66, ,45.1, ,0,D,999.9,0
72295023174,3/2/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.1,24,47,24,1018.2,24,14.5,24,10.8,24,4.9,24,10.1,999.9,65.1, ,45.3, ,0,D,999.9,0
72295023174,3/3/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",59,24,45.3,24,1020.5,24,16.8,24,9.4,24,3.6,24,8.9,999.9,73.9,*,49.6, ,0,D,999.9,0
72295023174,3/4/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",63.9,24,43.1,24,1018.4,24,14.7,24,14.1,24,3.6,24,8.9,999.9,81,*,49.6, ,0,D,999.9,0
72295023174,3/5/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",63.8,24,44.3,24,1016.1,24,12.4,24,15.8,24,5.1,24,12,999.9,86, ,48.9, ,0,D,999.9,10000
72295023174,3/6/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",60.7,24,54.4,24,1016.4,24,12.6,24,10.2,24,6.3,24,10.1,14,67.1, ,48.9, ,0.35,G,999.9,10000
72295023174,3/7/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",58.5,24,54.1,23,1016.2,24,12.5,24,12.6,24,6.6,24,12,15.9,69.8, ,54.9, ,0.05,G,999.9,0
72295023174,3/8/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",58.8,24,51.4,24,1016.5,24,12.8,24,13.8,24,8.6,24,12,999.9,62.8, ,53.4, ,0,G,999.9,0
72295023174,3/9/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",58.6,24,50.8,24,1017.3,24,13.6,24,13.4,24,7,24,11.1,18.1,64.9,*,53.4, ,0,D,999.9,0
72295023174,3/10/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.7,24,52.9,24,1018.8,24,15,24,8.7,24,6.6,24,13,999.9,64.9, ,50.5, ,0,D,999.9,100000
72295023174,3/11/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",58.2,24,52,24,1021.6,24,17.9,24,9,24,6.7,24,14,999.9,64, ,50.5, ,0,D,999.9,0
72295023174,3/12/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",58.5,24,54.5,24,1021,24,17.3,24,9,24,7.7,24,15,999.9,64, ,54, ,0,D,999.9,100000
72295023174,3/13/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",58.6,24,51.2,24,1020,24,16.3,24,12.6,24,7.9,24,15,999.9,68.2, ,53.2, ,0,D,999.9,0
72295023174,3/14/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.6,24,51,24,1015.5,24,11.8,24,12.2,24,7.4,24,14,999.9,68.2, ,50.7, ,0,D,999.9,100000
72295023174,3/15/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",54.7,24,44,24,1008.6,24,4.9,24,22,24,16.1,24,30.1,38.1,63.1, ,47.7, ,0.17,G,999.9,10000
72295023174,3/16/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.9,24,41.2,24,1009.8,24,6.1,24,23.4,24,10.5,24,30.1,999.9,63,*,47.3, ,0,D,999.9,0
72295023174,3/17/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57,24,47.4,24,1015.3,24,11.6,24,19.3,24,7.7,24,20,999.9,66,*,47.3, ,0,D,999.9,0
72295023174,3/18/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.6,24,51.3,24,1013.9,24,10.2,24,7.9,24,7.1,24,14,999.9,66.6, ,47.5, ,0,D,999.9,100000
72295023174,3/19/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.1,24,44.2,24,1009.5,24,5.8,24,18.1,24,12.4,24,28,35,63.1, ,50,*,0,D,999.9,0
72295023174,3/20/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55,24,38.6,24,1014.4,24,10.7,24,21.4,24,10.9,24,28,34,62.1,*,45.5, ,0,D,999.9,0
72295023174,3/21/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",53,24,43,24,1013.4,24,9.7,24,16.4,24,8.6,24,15,999.9,63.1, ,45.5, ,0.02,G,999.9,10000
72295023174,3/22/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",51.3,24,31.7,24,1012.5,24,8.8,24,32.7,24,11.4,24,22,29.9,60.1,*,43.5, ,0.4,G,999.9,10000
72295023174,3/23/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",54.4,24,38.1,24,1017.5,24,13.8,24,16.1,24,8.9,24,19,999.9,61, ,43.5, ,0,G,999.9,10000
72295023174,3/24/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.3,24,43.5,24,1012.6,24,8.9,24,19.3,24,9.4,24,15.9,999.9,62.8, ,46.4, ,0,D,999.9,10
72295023174,3/25/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",59.3,24,41.8,24,1013.5,24,9.8,24,22,24,6.9,24,15.9,21,71.2, ,47.8, ,0,D,999.9,10010
72295023174,3/26/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",61.3,24,44.1,24,1017,24,13.3,24,19.9,24,7.4,24,15.9,999.9,72, ,47.8, ,0,D,999.9,0
72295023174,3/27/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.5,24,51.8,24,1017.2,24,13.5,24,11.5,24,8.9,24,15,999.9,72.7, ,48.9, ,0,D,999.9,100000
72295023174,3/28/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",58.9,24,50.4,24,1015.2,24,11.5,24,8,24,7.3,24,17.1,999.9,73,*,49.8, ,0,D,999.9,100000
72295023174,3/29/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",60.5,24,41.4,24,1015.9,24,12.1,24,15.2,24,7.6,24,15.9,999.9,73.9, ,50.2, ,0,D,999.9,0
72295023174,3/30/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",64.4,24,29.9,24,1019.6,24,15.8,24,16.6,24,8.4,24,15,999.9,78.1,*,50.2, ,0,D,999.9,0
72295023174,3/31/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",65,24,31.6,24,1015.8,24,12.1,24,18,24,7.6,24,15,22.9,78.1,*,54.1, ,0,D,999.9,0
72295023174,4/1/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",60.5,24,47.5,24,1015.7,24,12,24,13.1,24,7.3,24,15,999.9,80.1, ,50.7, ,0,D,999.9,100000
72295023174,4/2/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",58.6,24,53.5,24,1016.9,24,13.2,24,12.1,24,7.4,24,15.9,999.9,68.7, ,50.7, ,0,D,999.9,100000
72295023174,4/3/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",58.5,24,53.3,24,1011.9,24,8.2,24,13,24,13.5,24,22.9,29.9,63.3, ,51.6, ,0.02,G,999.9,110000
72295023174,4/4/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.4,24,48.2,24,1011.8,24,8.1,24,14.5,24,9.9,24,24.1,28.9,63.3, ,47.7, ,0,D,999.9,10000
72295023174,4/5/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.6,24,51,24,1017.2,24,13.5,24,13.8,24,6.6,24,14,18.1,64, ,47.7, ,0,D,999.9,0
72295023174,4/6/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",58.6,24,53.2,24,1016.6,24,12.9,24,11.1,24,7.3,24,14,22,68, ,50, ,0,D,999.9,0
72295023174,4/7/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",62.2,24,54.1,24,1015.3,24,11.6,24,13.2,24,7.3,24,14,999.9,72,*,52.3, ,0,D,999.9,100000
72295023174,4/8/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",65.7,24,51,24,1015.3,24,11.6,24,15.8,24,6.5,24,14,999.9,82.4, ,53.1, ,0,D,999.9,0
72295023174,4/9/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",67.2,24,53.1,24,1014.8,24,11.1,24,14.3,24,6.9,24,13,999.9,82.4, ,55.6, ,0,D,999.9,0
72295023174,4/10/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",62.7,24,56.4,24,1015.8,24,12.1,24,10.3,24,6.8,24,13,999.9,83.7, ,54.7, ,0,D,999.9,100000
72295023174,4/11/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",59.9,24,55.7,24,1012.6,24,8.9,24,4.6,24,7.2,24,13,18.1,70.5, ,54.7, ,0,D,999.9,100000
72295023174,4/12/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",59.9,24,52.8,24,1012,24,8.3,24,7.6,24,7.9,24,14,22,67.3, ,52.2, ,0,D,999.9,100000
72295023174,4/13/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",63,24,55.5,24,1015.5,24,11.8,24,7.5,24,6.4,24,13,999.9,73,*,52.2, ,0,D,999.9,100000
72295023174,4/14/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",65.9,24,54.8,24,1016.1,24,12.4,24,8.7,24,6,24,13,999.9,81.7, ,54.9, ,0,D,999.9,0
72295023174,4/15/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",63.9,24,55.1,24,1015,24,11.3,24,9.3,24,7.8,24,13,999.9,81.7, ,55, ,0,D,999.9,100000
72295023174,4/16/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",61.1,24,55.8,24,1015.1,24,11.5,24,8.2,24,6.6,24,15,19,74.3, ,54.5, ,0,D,999.9,100000
72295023174,4/17/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",58.4,24,54.9,24,1012.8,24,9.1,24,2.7,24,6.3,24,11.1,999.9,66.2, ,54.5, ,0,D,999.9,100000
72295023174,4/18/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",60.3,24,54.1,24,1010.9,24,7.1,24,8.1,24,6.7,24,13,999.9,64.9, ,54.7, ,0,D,999.9,0
72295023174,4/19/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",61,24,49.5,24,1013.4,24,9.7,24,12.1,24,6.4,24,17.1,999.9,71.1,*,51.1, ,0,D,999.9,0
72295023174,4/20/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",65,24,44.6,24,1017.1,24,13.4,24,14.3,24,6.5,24,15,999.9,78.1,*,51.1, ,0,D,999.9,0
72295023174,4/21/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",71.4,24,41.1,24,1016.2,24,12.4,24,18.4,24,5.5,24,14,999.9,88,*,54.1, ,0,D,999.9,0
72295023174,4/22/1987,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",72.6,24,41.6,24,1013.8,24,10.1,24,15,24,7.1,24,15,999.9,88.7, ,57.9, ,0,D,999.9,0
